generation,N_shifts,logPrior,logLik,eventRate,acceptRate
18580000,35,0.0749772,-6956.36,42.6757,0.421
18585000,38,7.53477,-6941.03,31.1073,0.455
18590000,40,6.45157,-6912.23,41.1407,0.44
18595000,42,-0.608425,-6947.31,54.804,0.439667
18600000,34,1.47607,-6926.15,26.0673,0.421
18605000,33,-3.33456,-6947.27,33.0574,0.391
18610000,36,-0.36864,-6945.75,46.2799,0.392
18615000,40,-9.44785,-6916.79,44.8043,0.418905
18620000,37,3.52923,-6928.41,55.2911,0.4385
18625000,40,1.98029,-6929.53,40.3927,0.405
18630000,48,3.97498,-6924.78,48.5765,0.469
18635000,47,9.47945,-6920.99,32.7666,0.456
18640000,45,3.13698,-6909.58,37.5498,0.4416
18645000,36,-6.32646,-6918.11,40.3124,0.412
18650000,45,-0.974456,-6918.64,44.7162,0.4324
18655000,41,5.14836,-6912.04,40.7311,0.438
18660000,40,-5.60345,-6910.01,47.4631,0.42
18665000,38,-9.76515,-6941.68,48.3759,0.410923
18670000,41,3.19985,-6922.49,37.8905,0.429
18675000,40,-16.4731,-6944.76,42.9364,0.436
18680000,39,-2.97741,-6929.16,30.9803,0.476
18685000,44,0.346568,-6918.23,46.879,0.486
18690000,34,1.4277,-6949.02,37.4974,0.426
18695000,38,-7.58128,-6949.12,37.2834,0.411
18700000,38,3.1625,-6946.18,33.2977,0.4
18705000,38,-0.920932,-6954.46,40.4758,0.449
18710000,38,2.17411,-6945.81,38.7174,0.427
18715000,35,-1.79316,-6940.75,35.2896,0.427333
18720000,31,0.472821,-6957.49,37.8458,0.424267
18725000,33,-3.09076,-6959.33,48.0108,0.4368
18730000,40,1.68803,-6949.51,38.6739,0.47
18735000,38,-2.32017,-6935.68,38.2186,0.426
18740000,36,2.54848,-6921.82,34.6525,0.416
18745000,40,-1.77571,-6931.43,45.3527,0.421
18750000,32,-3.6213,-6972.2,26.7847,0.415
18755000,34,-6.19646,-6959.82,28.4337,0.435
18760000,32,-0.33599,-6934.76,29.4105,0.382
18765000,44,-6.36746,-6939.5,41.3306,0.42
18770000,40,-3.84458,-6946.29,44.0224,0.44
18775000,40,-2.94656,-6934.63,43.0077,0.44075
18780000,40,-1.99071,-6942.94,31.4979,0.46725
18785000,31,-2.37403,-6957.28,27.313,0.437714
18790000,41,-2.91526,-6924.8,43.9022,0.446
18795000,35,-10.284,-6945.81,26.9183,0.417
18800000,43,-2.03972,-6914.21,35.0251,0.42
18805000,36,-6.04622,-6949.97,45.1544,0.416
18810000,34,-0.935874,-6937.04,30.0161,0.420643
18815000,35,-2.52633,-6936.49,27.2222,0.46
18820000,40,-0.480844,-6951.79,51.8845,0.459
18825000,39,-3.78457,-6941.58,29.2736,0.455
18830000,46,-0.923453,-6898.7,38.3487,0.421
18835000,41,-3.36153,-6924.95,44.6541,0.425
18840000,35,-3.12321,-6936.22,34.8449,0.448
18845000,41,-11.1888,-6952.99,35.3565,0.4344
18850000,39,-2.54936,-6948.03,37.4847,0.434
18855000,39,-8.13048,-6911.02,34.1624,0.405
18860000,36,-2.73199,-6945.57,49.7654,0.421
18865000,44,-6.55377,-6915.45,47.5087,0.429
18870000,40,3.98229,-6938.58,48.0003,0.4405
18875000,37,-2.04363,-6935.22,35.6353,0.43275
18880000,36,2.91423,-6941.08,33.8862,0.431
18885000,38,-9.22357,-6940.36,47.0979,0.418
18890000,37,-2.08609,-6925.89,35.2146,0.436
18895000,41,-3.03579,-6922.53,43.1997,0.436
18900000,39,-3.93691,-6935.21,41.239,0.477
18905000,43,-2.3153,-6954.85,46.7117,0.455
18910000,42,-4.40967,-6938.51,41.0561,0.442
18915000,49,-3.20596,-6906.81,57.9143,0.448
18920000,36,2.27513,-6928.18,31.1758,0.437405
18925000,42,-2.41274,-6927,42.6494,0.449
18930000,44,-9.06015,-6902.88,45.6035,0.433909
18935000,37,3.73611,-6936.02,42.2581,0.437
18940000,36,-0.396828,-6923.28,49.4177,0.412
18945000,38,-6.79446,-6914.01,49.0092,0.443714
18950000,36,-8.09,-6939.16,40.045,0.4311
18955000,35,2.09864,-6929.52,32.7751,0.436727
18960000,40,-1.59689,-6929.05,45.6671,0.443
18965000,40,3.7419,-6922.1,30.9885,0.4095
18970000,42,-6.29344,-6936.03,42.1042,0.419
18975000,40,-9.47105,-6928.19,38.6881,0.434
18980000,40,7.91635,-6924.34,44.486,0.396
18985000,36,3.00403,-6947.29,39.503,0.453
18990000,39,-1.34635,-6953.86,37.5786,0.4444
18995000,46,3.45312,-6915.51,42.0168,0.426458
19000000,38,-14.892,-6953.32,41.927,0.411
19005000,37,-0.340745,-6933.77,46.1043,0.406
19010000,31,1.10074,-6949.72,24.5832,0.44125
19015000,37,-8.20966,-6958.02,46.8841,0.399
19020000,40,-4.2709,-6946.48,43.479,0.4148
19025000,35,-0.680145,-6935.78,48.2239,0.4025
19030000,39,2.8827,-6923.9,45.1503,0.41
19035000,40,6.70344,-6948.4,25.0427,0.421286
19040000,39,4.05619,-6956.36,49.3025,0.4492
19045000,36,8.09158,-6961.64,31.2988,0.4335
19050000,40,-1.23381,-6947.12,37.7263,0.435
19055000,36,0.659128,-6936.28,45.7726,0.440667
19060000,39,0.193424,-6972.63,35.736,0.433333
19065000,43,7.98007,-6923.23,40.8554,0.416
19070000,40,4.0126,-6934.01,35.2049,0.441615
19075000,45,5.16885,-6929.84,51.0682,0.437
19080000,39,9.35781,-6927.44,27.6196,0.415
19085000,39,-2.63371,-6940.4,37.8309,0.422
19090000,35,1.97679,-6934.76,35.4706,0.43875
19095000,46,3.7883,-6962.85,47.6047,0.424857
19100000,50,-9.19598,-6931.09,59.9433,0.419
19105000,47,0.0471665,-6905.02,44.1441,0.455
19110000,43,5.57107,-6938.84,47.5863,0.441
19115000,46,2.77806,-6940.47,53.7215,0.4455
19120000,49,5.41693,-6894.51,59.0925,0.429
19125000,49,2.68608,-6916.64,51.415,0.4485
19130000,48,-3.65694,-6921.78,45.1567,0.446
19135000,46,3.26134,-6939.8,54.4429,0.4492
19140000,44,6.18329,-6948.53,40.8796,0.436167
19145000,40,3.93636,-6934.13,39.0305,0.451
19150000,43,2.79445,-6951.41,42.997,0.443467
19155000,40,-3.09534,-6942.66,52.7137,0.4255
19160000,38,1.86493,-6922.72,41.4813,0.407
19165000,38,0.807241,-6946.36,44.0506,0.444571
19170000,44,1.37127,-6922.2,58.925,0.423
19175000,46,5.88955,-6922.92,61.7271,0.392
19180000,45,-0.837344,-6935.19,35.1648,0.418
19185000,41,5.70735,-6939.76,39.6188,0.459
19190000,36,1.21449,-6954.03,39.8712,0.4245
19195000,34,-2.52432,-6942.61,36.4658,0.415333
19200000,39,4.01056,-6930.62,47.2526,0.438
19205000,38,0.726595,-6933.51,40.2198,0.4335
19210000,37,2.96075,-6927.66,41.327,0.4222
19215000,32,-3.97873,-6941.17,40.8837,0.424
19220000,33,-1.89189,-6965.15,40.4513,0.419
19225000,38,3.0231,-6956.75,35.2201,0.430333
19230000,42,3.33239,-6957.35,43.0189,0.451
19235000,42,4.15735,-6948.84,43.7181,0.447
19240000,37,-4.48001,-6942.81,39.4355,0.4619
19245000,35,0.694974,-6943.84,38.1435,0.442
19250000,39,1.31726,-6934.42,28.5261,0.441
19255000,37,4.32833,-6936.85,23.3805,0.454
19260000,38,4.90995,-6944.02,44.0163,0.44
19265000,36,2.27885,-6938.62,43.476,0.398
19270000,34,3.91364,-6945.8,33.1034,0.437
19275000,39,-0.567056,-6949.6,38.0813,0.441286
19280000,33,-0.636967,-6951.84,24.217,0.466
19285000,29,-5.21104,-6943.53,32.0884,0.411
19290000,35,1.07355,-6960.15,30.862,0.442
19295000,33,-0.0191565,-6963.93,31.1275,0.432
19300000,29,-0.165842,-6973.27,39.9789,0.413571
19305000,33,-0.202481,-6962.6,38.501,0.421
19310000,42,7.46787,-6932.61,58.9592,0.462667
19315000,39,-3.48971,-6939.88,41.4855,0.42
19320000,31,-3.21323,-6941.39,34.9765,0.41
19325000,33,3.17443,-6951.54,30.8344,0.418
19330000,37,5.01321,-6940.49,42.6029,0.411714
19335000,33,-0.97671,-6935.17,36.0745,0.365
19340000,39,1.6782,-6948.53,40.8123,0.433
19345000,34,7.23255,-6952.85,25.5621,0.402
19350000,41,-3.4102,-6949.43,35.8984,0.42
19355000,40,-3.29378,-6962.41,45.5049,0.4555
19360000,41,5.31362,-6917.98,38.0129,0.440909
19365000,38,-7.88932,-6922.47,57.063,0.41625
19370000,35,1.69012,-6943.01,37.2668,0.427
19375000,41,-5.54993,-6949.22,34.383,0.447
19380000,35,8.76844,-6953.36,29.6619,0.423333
19385000,40,11.2474,-6937.64,55.9458,0.4398
19390000,34,1.93418,-6944.41,41.185,0.423667
19395000,37,0.0426508,-6952.53,40.3575,0.441
19400000,38,-6.76044,-6947.66,31.4376,0.412
19405000,40,4.06832,-6947.29,44.494,0.399
19410000,33,-4.5379,-6956.22,28.5949,0.442308
19415000,42,0.649151,-6948.6,31.5056,0.408
19420000,40,2.13982,-6947.75,35.6227,0.466
19425000,36,6.6866,-6955.75,33.4753,0.425
19430000,32,0.537652,-6950.41,36.6478,0.43
19435000,33,-1.55888,-6945.63,30.5479,0.413
19440000,35,0.104621,-6963.38,27.0021,0.436
19445000,32,-8.28037,-6968.28,23.6153,0.416
19450000,33,2.19219,-6949.67,37.5134,0.422
19455000,38,2.82078,-6936.18,37.2447,0.429
19460000,34,1.09682,-6932.12,37.8601,0.402
19465000,39,-2.40645,-6949.95,41.1528,0.4405
19470000,44,3.64666,-6943.48,43.3723,0.474
19475000,40,4.93674,-6944.86,20.5095,0.434
19480000,32,-2.90448,-6946.66,33.376,0.419158
19485000,32,3.04707,-6955.03,25.8184,0.425
19490000,37,-2.12904,-6966.09,34.6881,0.4338
19495000,37,0.0654361,-6946.06,36.0924,0.428
19500000,37,6.00834,-6948.28,32.7205,0.431
19505000,41,-5.14057,-6940.38,49.9145,0.441
19510000,33,2.18435,-6949.42,28.6198,0.449
19515000,37,-3.91303,-6947.33,39.2192,0.458
19520000,33,-0.752946,-6973.64,34.9525,0.4455
19525000,29,-1.91832,-6943.7,34.3948,0.404167
19530000,29,-2.63003,-6949.26,32.8804,0.366
19535000,35,2.8063,-6967.81,31.9505,0.422
19540000,35,-10.232,-6943.54,35.3035,0.427
19545000,29,-4.95202,-6959.23,36.4725,0.371
19550000,33,-9.37192,-6968.65,37.6031,0.3948
19555000,36,2.27294,-6946.91,37.8359,0.419
19560000,29,1.69889,-6960.75,30.8091,0.424
19565000,34,2.08967,-6949.83,28.9014,0.425
19570000,34,2.34979,-6941.23,26.3376,0.437667
19575000,40,-3.93592,-6940.83,38.5205,0.426353
19580000,34,-8.95775,-6943.99,31.222,0.414882
19585000,40,-0.409678,-6945.91,37.1687,0.4155
19590000,38,2.32117,-6946.19,37.5537,0.434
19595000,36,5.37329,-6938.97,36.0197,0.442
19600000,30,1.78,-6951.84,31.1963,0.418
19605000,44,-1.35638,-6939.28,49.1188,0.435571
19610000,43,1.18604,-6939.49,35.4356,0.458
19615000,37,0.513759,-6946.5,37.3203,0.432
19620000,41,4.24111,-6922.83,49.9975,0.446
19625000,46,6.25885,-6931.66,52.6544,0.445
19630000,39,0.731882,-6938.46,35.0459,0.4556
19635000,41,-2.49835,-6933.82,37.9084,0.451
19640000,38,-6.81831,-6921.79,33.2361,0.404
19645000,37,7.3564,-6935.6,26.2612,0.43
19650000,41,0.450333,-6930.02,33.6496,0.433056
19655000,40,-1.80341,-6933.31,42.3554,0.413
19660000,41,5.89619,-6932.11,35.8848,0.42
19665000,43,1.6187,-6927.67,30.2159,0.451
19670000,37,1.24071,-6944.87,40.5685,0.454909
19675000,44,-3.57935,-6943.25,52.1574,0.424
19680000,30,-1.70297,-6948.26,36.2086,0.447222
19685000,46,2.88566,-6920.62,38.5486,0.483
19690000,35,-3.10472,-6941.53,28.8875,0.437545
19695000,41,6.8842,-6949.57,45.0034,0.45
19700000,37,-0.692151,-6952.08,29.5023,0.4225
19705000,39,2.87734,-6940.54,34.7158,0.443
19710000,40,2.16298,-6919.14,41.0082,0.437
19715000,36,-5.54547,-6939.77,30.3425,0.422667
19720000,36,-5.12669,-6932.66,34.3801,0.415
19725000,42,6.6984,-6938.64,38.327,0.430818
19730000,45,-0.844814,-6920.58,40.7197,0.406
19735000,46,7.45255,-6926.39,35.053,0.435
19740000,45,2.05657,-6966.4,36.5626,0.444
19745000,36,2.30939,-6939.5,38.6989,0.432
19750000,39,-4.40065,-6947.09,44.4069,0.446
19755000,39,8.0384,-6936.84,46.7987,0.417
19760000,37,2.69919,-6936.71,35.7505,0.436692
19765000,39,5.90526,-6935.22,44.7024,0.468
19770000,35,-7.49882,-6947.09,38.3127,0.424136
19775000,40,0.472156,-6923.09,34.3458,0.439
19780000,38,-3.12887,-6932.9,38.8532,0.428
19785000,40,7.90508,-6936.24,37.6456,0.448
19790000,44,3.01032,-6931.89,39.8792,0.454
19795000,39,-0.369301,-6931.7,38.4708,0.436
19800000,34,0.372506,-6940.32,33.8534,0.436857
19805000,47,3.04118,-6925.22,40.8879,0.461
19810000,46,0.41046,-6921.23,49.0931,0.441
19815000,48,-4.82349,-6919.91,45.9387,0.48
19820000,39,-6.09939,-6925.13,45.1099,0.42325
19825000,44,-2.61178,-6939.04,45.0636,0.451
19830000,38,3.2534,-6952.43,34.7098,0.464
19835000,38,6.2488,-6979.61,41.2873,0.436
19840000,43,1.6065,-6926.19,33.1309,0.445333
19845000,47,0.928563,-6909.21,44.0381,0.457
19850000,38,-0.940884,-6938.7,40.0914,0.431
19855000,53,-11.635,-6924.42,46.8481,0.437
19860000,49,-3.01907,-6930.47,59.6057,0.46
19865000,32,3.52817,-6924.68,32.7839,0.420276
19870000,42,-5.6768,-6936.35,41.3658,0.4354
19875000,36,-2.14643,-6932.69,40.9985,0.4
19880000,38,3.87622,-6920.05,42.8217,0.403
19885000,42,2.89936,-6921.11,39.2444,0.467
19890000,39,0.411637,-6918.29,34.9727,0.388
19895000,38,4.27421,-6952.3,32.114,0.42575
19900000,39,-1.74525,-6938.17,38.1483,0.444625
19905000,38,-14.6253,-6932.54,35.7841,0.416
19910000,43,3.26262,-6930.64,36.7561,0.415667
19915000,35,-3.59158,-6947.84,31.3197,0.435
19920000,38,-1.2377,-6921.49,42.7622,0.412
19925000,36,1.47098,-6941.77,31.467,0.436375
19930000,39,-1.68706,-6942.56,28.0394,0.442
19935000,37,-0.435375,-6937.06,42.3744,0.44
19940000,36,1.21514,-6934.42,31.8435,0.4365
19945000,42,-6.52771,-6933.79,35.1946,0.4284
19950000,40,-1.66395,-6946.75,29.3089,0.423167
19955000,36,6.03385,-6925.07,29.5949,0.434
19960000,36,-4.23665,-6945.97,35.5626,0.434
19965000,37,-1.94447,-6942.81,25.9667,0.422
19970000,38,0.478578,-6919.3,35.9201,0.43325
19975000,44,-5.53009,-6925.62,38.1571,0.455
19980000,45,-2.26055,-6928.16,40.7727,0.448
19985000,39,-2.14314,-6961.57,32.9576,0.4465
19990000,35,-0.486906,-6935.13,39.3115,0.43025
19995000,42,-9.89313,-6939.25,49.4195,0.456
20000000,37,-1.79652,-6942.4,35.7886,0.412
20005000,44,4.91107,-6937.42,46.4588,0.442
20010000,51,-0.285345,-6916.73,54.3729,0.4235
20015000,40,-6.75053,-6925.74,42.6409,0.42
20020000,42,0.423624,-6929.11,42.5608,0.4345
20025000,36,-0.0308103,-6940.66,47.057,0.436
20030000,49,11.5772,-6939.95,62.0886,0.427
20035000,47,9.17661,-6929.57,48.6972,0.455
20040000,45,3.96018,-6939.73,39.8337,0.460765
20045000,48,-5.21917,-6944.75,62.6959,0.4425
20050000,39,-4.2704,-6927.89,40.2926,0.441
20055000,47,6.09534,-6938.55,42.6506,0.445
20060000,47,1.82032,-6910.24,31.4232,0.421
20065000,41,0.388402,-6934.21,36.3573,0.446
20070000,43,4.23568,-6919.24,46.4787,0.387
20075000,48,3.09631,-6919.36,46.1943,0.4245
20080000,44,-4.7775,-6915.62,33.9541,0.401
20085000,45,5.31012,-6928.73,38.9932,0.475
20090000,35,-1.56498,-6942.02,47.8251,0.438
20095000,43,-3.80711,-6933.06,42.2398,0.429333
20100000,39,2.98961,-6918.35,52.9499,0.433833
20105000,40,7.34504,-6952.74,46.4106,0.447
20110000,37,-5.14182,-6942.81,27.9595,0.423143
20115000,34,2.70776,-6942.62,29.4976,0.457
20120000,35,0.529079,-6943.75,36.2727,0.429
20125000,38,1.30637,-6935.91,46.1825,0.435
20130000,40,2.86395,-6909.78,37.567,0.414
20135000,43,6.5236,-6916.12,40.5071,0.454
20140000,46,-2.22959,-6919.22,58.5962,0.461
20145000,45,-6.43945,-6938.85,47.1641,0.44825
20150000,44,-3.69315,-6927.14,40.2919,0.423
20155000,38,3.43467,-6955.07,40.5331,0.454
20160000,35,-1.24007,-6925.53,27.3326,0.395
20165000,34,-0.485134,-6925.8,31.8761,0.434692
20170000,42,4.78418,-6924.93,46.1283,0.443
20175000,36,-3.15982,-6961.67,37.5784,0.415714
20180000,39,-2.14677,-6960.9,48.1137,0.42
20185000,36,-4.53687,-6950.56,39.2682,0.472
20190000,49,2.33465,-6942.61,48.2036,0.438
20195000,48,8.06524,-6920.14,41.7432,0.435
20200000,39,-3.24802,-6938.31,41.2378,0.435
20205000,43,5.23688,-6924.69,32.1269,0.385
20210000,41,-0.40023,-6931.67,48.5099,0.4395
20215000,37,-2.11368,-6937.4,33.111,0.442
20220000,36,-2.38292,-6933.19,36.5045,0.430222
20225000,40,-2.40943,-6925.91,49.5753,0.429
20230000,42,-1.58071,-6920.99,49.2765,0.43175
20235000,38,4.02505,-6932.42,25.7252,0.44
20240000,39,1.49692,-6932.82,40.7684,0.434583
20245000,39,-6.08461,-6930.23,47.262,0.449
20250000,41,-8.21427,-6928.02,40.6004,0.393
20255000,39,-1.77586,-6941.76,40.9459,0.412333
20260000,43,0.971074,-6919.81,43.964,0.41
20265000,45,-1.51805,-6920.93,40.1745,0.452
20270000,40,-1.22908,-6918.59,31.5485,0.425333
20275000,37,1.4342,-6929.83,38.1372,0.434
20280000,46,-6.85121,-6936.72,43.0015,0.43
20285000,35,-6.77323,-6937.79,42.556,0.421
20290000,43,1.31981,-6946.83,38.5138,0.431
20295000,31,-2.664,-6938.96,23.4325,0.438
20300000,35,-4.14398,-6932.19,35.4078,0.405
20305000,36,-1.69683,-6926.48,29.0494,0.358
20310000,33,-0.743761,-6919.68,33.2159,0.416143
20315000,37,-2.26823,-6945.03,36.694,0.432111
20320000,39,6.35495,-6942.8,31.903,0.45
20325000,39,2.17515,-6943.89,29.4177,0.428571
20330000,48,-11.4509,-6904.71,49.8074,0.442
20335000,49,1.7339,-6916.02,57.9219,0.474
20340000,38,-7.83675,-6923.7,38.4518,0.4
20345000,38,0.305645,-6921.58,35.2025,0.435615
20350000,36,-1.18366,-6933.27,27.3606,0.42
20355000,36,-3.90938,-6923.45,32.4993,0.411
20360000,39,3.11052,-6932.63,37.4776,0.420167
20365000,42,-0.699547,-6941.53,48.7386,0.455
20370000,33,-0.248328,-6925.89,26.9344,0.419
20375000,38,1.32662,-6933.37,32.6248,0.416
20380000,30,-1.30606,-6935.34,33.9472,0.407
20385000,33,-3.82182,-6932.84,39.7232,0.411333
20390000,38,-0.356726,-6949.3,36.5923,0.441
20395000,35,1.81232,-6947.05,39.2771,0.442
20400000,38,-3.36801,-6931.6,36.6847,0.415
20405000,43,1.53232,-6940.97,31.4321,0.422
20410000,41,-6.56105,-6929,35.6866,0.438
20415000,43,1.09694,-6937.79,41.98,0.46
20420000,39,3.01292,-6931.22,39.7658,0.4616
20425000,43,-3.72128,-6932.68,42.9136,0.430333
20430000,41,-14.1662,-6935.61,40.0378,0.4555
20435000,32,-2.49238,-6937.77,27.864,0.422
20440000,41,-6.5341,-6950.55,51.5099,0.452
20445000,38,-1.91357,-6949.19,36.2426,0.4225
20450000,36,-7.01544,-6946.7,31.3442,0.445
20455000,32,1.73017,-6941.74,31.5082,0.4362
20460000,37,5.83836,-6931.09,22.9863,0.443
20465000,39,3.95973,-6911.9,45.0412,0.433
20470000,39,-6.53435,-6945.63,44.4145,0.408
20475000,42,4.0227,-6921.21,44.4933,0.449667
20480000,35,3.40829,-6954.41,30.3597,0.406
20485000,45,3.22183,-6921.21,52.9603,0.449
20490000,47,-4.33777,-6927.13,44.3355,0.430333
20495000,42,1.64741,-6923.97,38.0817,0.44675
20500000,43,1.59843,-6923.61,35.9264,0.461333
20505000,42,3.87597,-6936.35,45.6272,0.435
20510000,40,-7.87287,-6955.62,46.2689,0.454
20515000,46,8.92679,-6921.25,43.7408,0.445
20520000,41,2.25681,-6933.46,35.5574,0.444
20525000,39,-0.161842,-6943,30.7864,0.451765
20530000,41,1.65068,-6925.02,55.6959,0.446667
20535000,44,-1.58206,-6931.66,53.0775,0.443
20540000,44,-4.64673,-6935.82,46.4023,0.458
20545000,37,-0.980265,-6917.73,35.1351,0.442
20550000,36,0.839614,-6931.44,26.6786,0.454
20555000,44,2.52593,-6951.82,47.0089,0.431
20560000,41,-2.26921,-6942.32,44.8336,0.455
20565000,44,-12.515,-6954.84,49.1099,0.467667
20570000,36,3.54819,-6935.82,37.5541,0.428
20575000,41,-1.16289,-6936.43,48.0201,0.404
20580000,33,6.79747,-6965.75,29.0737,0.432267
20585000,43,-0.0257355,-6919.93,35.5893,0.414
20590000,30,-2.20684,-6948.08,31.618,0.414
20595000,37,-5.54055,-6926.62,35.1431,0.4215
20600000,47,-2.95451,-6944.99,59.4485,0.443
20605000,40,2.84812,-6939.06,38.7487,0.425
20610000,40,1.19874,-6935.97,39.5318,0.449643
20615000,43,1.2387,-6950.8,49.7381,0.447
20620000,35,9.9794,-6945.57,30.1303,0.424833
20625000,32,-1.00915,-6933.05,36.498,0.38
20630000,42,6.82025,-6942.44,42.7049,0.477
20635000,41,-0.291228,-6931.53,53.6253,0.453
20640000,38,0.335213,-6944.02,37.1666,0.431
20645000,40,8.60109,-6938.27,29.94,0.4435
20650000,34,6.8536,-6941.27,43.1204,0.423333
20655000,36,-0.133678,-6936.37,31.0416,0.413
20660000,35,0.0207493,-6925.51,45.8377,0.411
20665000,36,-5.54335,-6952.83,34.9401,0.43175
20670000,31,-4.30654,-6947.97,33.2594,0.378
20675000,37,4.47078,-6923.73,32.7064,0.431
20680000,33,4.32801,-6932.9,47.0689,0.407
20685000,41,9.70063,-6946.56,40.3348,0.475
20690000,36,3.45001,-6943.57,43.6705,0.401
20695000,43,-0.890455,-6942.4,38.9765,0.43225
20700000,39,-7.16191,-6946.82,30.841,0.430667
20705000,36,-3.88073,-6941.87,37.7794,0.432469
20710000,37,-1.89249,-6956.25,37.5382,0.46125
20715000,40,0.219113,-6926.19,50.6731,0.428
20720000,35,0.510886,-6933.52,34.0146,0.4445
20725000,36,-7.4798,-6940.61,33.4845,0.436
20730000,41,1.8845,-6913.55,39.6219,0.418
20735000,40,-1.24405,-6924.9,34.7927,0.474
20740000,37,-2.1031,-6940.52,39.3087,0.425696
20745000,44,-0.223838,-6926.24,44.7014,0.457
20750000,34,-5.49552,-6953.35,42.7388,0.406636
20755000,46,1.9422,-6918.28,40.9561,0.424
20760000,37,0.145693,-6946.42,40.3249,0.444714
20765000,34,-6.77254,-6953.78,22.6679,0.434
20770000,40,-1.50107,-6963.79,52.8797,0.434
20775000,33,-4.01125,-6953.77,28.4795,0.397
20780000,44,-1.45911,-6948.94,31.6071,0.481
20785000,33,-7.97945,-6953.81,32.0467,0.430714
20790000,39,-7.57669,-6964.94,39.0869,0.398
20795000,41,0.160309,-6920.07,34.5569,0.428
20800000,31,-2.28873,-6941.02,23.9544,0.424
20805000,37,-9.37349,-6932.09,27.9706,0.406
20810000,36,0.654112,-6941.19,35.4344,0.424333
20815000,34,5.78703,-6930.41,31.7359,0.445
20820000,36,-1.97635,-6931.29,32.9932,0.397
20825000,45,7.19139,-6955.62,39.6433,0.435
20830000,42,0.693429,-6933.82,43.397,0.423
20835000,43,-3.3794,-6923.33,46.5989,0.452
20840000,42,-2.10587,-6931.2,43.4346,0.432
20845000,41,-6.93855,-6940.48,42.6852,0.418
20850000,42,-11.8566,-6944.7,48.6168,0.4155
20855000,41,7.26087,-6922.45,44.8387,0.4304
20860000,41,-2.24287,-6930.03,34.0779,0.446667
20865000,39,3.60712,-6937.96,40.5815,0.437333
20870000,35,4.38024,-6927.79,33.3618,0.435
20875000,35,-0.524089,-6931.15,40.2331,0.421
20880000,40,-4.03111,-6933.52,34.1179,0.41
20885000,39,1.78314,-6942.91,48.1479,0.45
20890000,49,2.18251,-6903.77,54.0202,0.458
20895000,43,-1.78619,-6954.41,50.5909,0.446
20900000,46,1.41852,-6931.07,49.5368,0.4145
20905000,43,0.230272,-6936.79,42.8557,0.436875
20910000,43,-0.131135,-6943.14,36.5687,0.4506
20915000,37,4.00139,-6945.71,31.9481,0.425727
20920000,49,-3.61568,-6924.26,51.0126,0.439167
20925000,37,-0.219131,-6941.46,29.1495,0.438
20930000,35,-7.84071,-6955.36,38.0891,0.392
20935000,43,8.47703,-6943.39,36.1402,0.471
20940000,39,2.81873,-6944.57,42.3669,0.430235
20945000,40,-3.19734,-6937.74,39.8611,0.422167
20950000,34,1.018,-6961.58,37.7305,0.414
20955000,37,-0.359018,-6930.56,34.2095,0.412
20960000,32,4.05989,-6974.78,26.3156,0.437125
20965000,34,1.53374,-6933.84,35.9927,0.424
20970000,36,6.30948,-6939.82,33.6141,0.413
20975000,37,6.87462,-6954.43,31.6672,0.43525
20980000,39,7.23008,-6954.66,31.4629,0.425
20985000,46,4.06232,-6942.07,41.0037,0.473
20990000,40,-8.96537,-6944.32,34.543,0.456857
20995000,35,6.40271,-6943.84,24.6376,0.437643
21000000,35,5.10279,-6970.24,37.0893,0.442
21005000,43,-3.58109,-6921.48,54.0538,0.461
21010000,41,2.8651,-6939.37,43.4297,0.4536
21015000,38,-0.547931,-6940.58,35.1181,0.449
21020000,33,-2.89776,-6969.68,39.2435,0.4465
21025000,39,-6.20436,-6954.43,28.1987,0.45675
21030000,39,-2.60286,-6930.22,31.172,0.434
21035000,35,4.00566,-6939.63,39.4485,0.433
21040000,34,-1.09601,-6951.07,39.2495,0.414
21045000,31,5.19623,-6955.37,30.7294,0.386
21050000,38,0.0511899,-6920.08,37.1135,0.426133
21055000,36,2.13675,-6924.79,30.9195,0.445
21060000,40,2.32064,-6919.11,43.9447,0.395
21065000,37,-9.37002,-6949.84,39.6298,0.408652
21070000,39,3.03179,-6944.78,38.8963,0.416
21075000,39,6.59895,-6943.3,37.3081,0.450667
21080000,35,4.25003,-6929.55,34.2119,0.394
21085000,39,3.90703,-6948.45,34.806,0.42
21090000,39,-2.45483,-6946.62,40.1265,0.446
21095000,42,10.3771,-6936.54,39.1772,0.473
21100000,40,2.96225,-6899.81,45.2277,0.448846
21105000,39,9.91935,-6937,48.7453,0.439714
21110000,38,4.27592,-6927.54,35.1849,0.42
21115000,36,-3.57189,-6940.03,47.0348,0.4348
21120000,41,-1.76468,-6926.2,47.0427,0.42475
21125000,39,6.78832,-6941.74,35.1359,0.440333
21130000,41,7.76533,-6942.96,35.8121,0.458
21135000,46,6.36988,-6905.73,38.8964,0.477
21140000,42,0.0852974,-6958.64,36.229,0.447
21145000,38,-2.09367,-6953.2,40.1291,0.445
21150000,47,-4.93453,-6931.92,44.3405,0.428
21155000,38,-3.70447,-6953.78,35.4393,0.408
21160000,40,-10.9048,-6933.27,36.5063,0.417
21165000,46,-9.0837,-6900.84,55.8708,0.430692
21170000,41,0.195693,-6946.48,46.9035,0.401
21175000,47,-9.71063,-6914.9,44.8379,0.439
21180000,52,-3.18919,-6934.94,52.549,0.425667
21185000,46,-9.14313,-6941.12,56.7439,0.4405
